"race_id","着順","馬番","馬","性","齢","斤量","騎手","走破時間","通過順","上がり","人気","オッズ","体重","体重変化","レース名","日付","開催","クラス","芝・ダート","距離","回り","馬場","天気","場id","場名"
"202407010109","11","7","キュートヘスティア","0","5","56","斎藤新","73.6","'13-15","37.8","9","27.3","460","-4","伊良湖特別(2勝)","","","","0","1200","0","","0","07",""
"202407010109","12","5","ウイスキータイム","0","5","56","野中悠太","73.8","'15-15","37.8","10","34.7","480","+2","伊良湖特別(2勝)","","","","0","1200","0","","0","07",""
"202407010109","13","2","ヤマイチエスポ","0","5","56","川須栄彦","73.8","'10-10","38.2","12","44.6","486","-6","伊良湖特別(2勝)","","","","0","1200","0","","0","07",""
"202407010109","14","15","アタカンテ","0","5","56","西塚洸二","74.2","'2-2","40.0","16","262.5","494","+2","伊良湖特別(2勝)","","","","0","1200","0","","0","07",""
"202407010109","15","9","コパノバークレー","0","4","56","角田大和","74.5","'10-12","38.9","14","72.3","466","-2","伊良湖特別(2勝)","","","","0","1200","0","","0","07",""
"202407010109","16","1","エランティス","0","4","56","三浦皇成","74.6","'1-1","40.4","1","3.5","482","+6","伊良湖特別(2勝)","","","","0","1200","0","","0","07",""
"202408010101","1","15","セレブレイトエール","1","3","57","坂井瑠星","115.4","'2-2-2-2","39.4","1","2.6","522","-4","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","2","3","カフジテルビウム","1","3","57","長岡禎仁","115.9","'3-2-3-3","39.8","5","14.7","464","+4","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","3","6","ルージュシュエット","0","3","55","鮫島克駿","115.9","'1-1-1-1","40.0","9","32.3","442","-2","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","4","16","ヤマニンアラクリア","1","3","57","田中健","116.2","'3-4-3-3","39.9","7","19.3","480","+10","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","5","14","アメリカンチーフ","1","3","57","松若風馬","116.2","'6-6-5-5","39.8","2","5.0","468","+2","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","6","9","メイショウアラセツ","1","3","57","北村友一","116.3","'11-10-10-9","39.4","6","15.0","530","-2","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","7","10","メイショウムカバキ","1","3","56","角田大河","116.4","'3-4-5-5","40.0","4","7.9","506","-10","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","8","5","フォートポータル","1","3","57","国分優作","116.5","'9-8-8-8","39.9","10","32.9","468","-8","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","9","13","メイショウマツリ","1","3","54","永島まな","116.6","'14-14-13-14","38.8","8","19.8","496","0","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","10","2","ヤルキゲンキフトシ","1","3","57","小牧太","116.6","'7-6-5-5","40.2","14","256.7","492","-4","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","11","11","カレンワッツアップ","1","3","57","古川吉洋","116.6","'16-16-15-13","38.6","13","70.6","480","+8","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","12","12","スターチスブーケ","0","3","55","岩田望来","116.8","'11-10-10-9","39.9","3","5.0","498","-6","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","13","8","ソニック","1","3","57","斎藤新","116.8","'10-10-12-12","39.6","12","69.6","496","-4","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","14","4","メネラオス","1","3","57","ルメート","118.3","'7-8-8-9","41.6","11","66.5","552","+4","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","15","1","オスピタリテ","0","3","54","小沢大仁","119.2","'15-15-16-16","41.1","16","553.9","462","-4","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010101","16","7","タイセイサクシード","1","3","57","菱田裕二","119.3","'13-13-13-15","41.5","15","334.0","502","+6","3歳未勝利","","","","0","1800","1","","1","08",""
"202408010103","1","8","オアシスドール","0","3","55","坂井瑠星","85.8","'1-1","37.8","1","3.6","448","-10","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","2","12","ランランガール","0","3","52","今村聖奈","86.1","'4-4","37.8","2","3.8","422","-8","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","3","2","ハッピーダンス","0","3","55","西村淳也","86.6","'4-4","38.3","4","8.0","466","+4","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","4","11","リリーズブルーム","0","3","55","ルメート","86.6","'2-3","38.5","3","7.1","464","+6","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","5","6","カネコメファミリー","0","3","55","菱田裕二","87.2","'13-13","38.2","11","45.5","492","+6","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","6","7","テイケイモハラ","0","3","53","田口貫太","87.3","'14-13","38.1","5","8.4","438","+16","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","7","16","フルリール","0","3","55","藤岡康太","87.5","'7-7","38.8","6","9.0","434","-2","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","8","10","ネオアステーリ","0","3","55","長岡禎仁","87.6","'4-6","39.2","9","29.1","454","0","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","9","15","サンネリネ","0","3","55","古川吉洋","87.8","'10-10","38.9","14","108.1","448","+2","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","10","4","グディンナ","0","3","55","国分恭介","87.8","'14-13","38.6","10","43.5","418","-4","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","11","5","グラス","0","3","52","永島まな","87.9","'7-7","39.3","8","27.8","454","+8","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","12","3","アルピニスト","0","3","55","鮫島克駿","88.4","'14-16","39.4","12","59.2","456","-4","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","13","9","メイショウニコニコ","0","3","51","河原田菜","88.4","'2-2","40.3","13","62.3","446","-4","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","14","13","プレジャー","0","3","54","角田大河","88.5","'7-7","39.9","7","18.2","486","-2","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","15","14","ワキノルーチェ","0","3","55","幸英明","88.5","'10-10","39.5","15","128.2","408","+8","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010103","16","1","ワンダーエトワール","0","3","55","小崎綾也","88.9","'10-12","40.1","16","336.1","404","-4","3歳未勝利","","","","0","1400","1","","1","08",""
"202408010104","1","6","テーオーパスワード","1","3","57","坂井瑠星","117.1","'2-2-2-2","37.5","2","3.6","474","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","2","12","スマートリアファル","1","3","57","幸英明","117.5","'3-4-2-2","37.8","5","11.0","496","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","3","4","マテンロウブラボー","1","3","57","岩田望来","117.5","'5-4-5-5","37.6","1","3.3","500","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","4","3","ケーヴァラ","1","3","57","水口優也","117.6","'5-4-5-5","37.8","7","14.8","480","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","5","14","パカーラン","1","3","57","和田竜二","117.6","'7-7-4-4","37.8","4","7.0","472","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","6","10","ギマール","1","3","57","岩田康誠","117.8","'9-9-11-8","37.7","6","11.5","464","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","7","5","ナムラカメジロー","1","3","57","川又賢治","117.9","'1-1-1-1","38.3","9","43.4","522","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","8","1","エクササイズ","1","3","53","河原田菜","118.1","'11-10-13-12","37.7","12","103.9","466","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","9","11","サンライズウェーヴ","1","3","57","藤岡康太","118.8","'11-10-12-11","38.4","11","68.0","498","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","10","16","タガノアウル","1","3","57","富田暁","119.0","'9-10-8-8","38.9","15","140.6","522","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","11","2","ジャスティンライズ","1","3","57","松山弘平","119.2","'13-14-15-14","38.4","3","6.2","514","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","12","7","ヤマニンステラータ","1","3","57","古川吉洋","119.2","'13-16-16-16","38.2","14","125.8","458","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","13","13","タイセイクエスト","1","3","57","鮫島克駿","119.4","'8-7-8-8","39.3","10","43.6","510","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","14","9","スターメイデン","0","3","55","ルメート","119.4","'3-3-5-5","39.4","8","33.0","476","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","15","15","ニホンピロジェシカ","0","3","53","田口貫太","120.4","'13-14-13-14","39.8","13","124.1","464","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010104","16","8","セルリアンジャガー","1","3","56","角田大河","120.8","'16-10-8-12","40.6","16","154.4","480","0","3歳新馬","","","","0","1800","1","","1","08",""
"202408010106","1","2","ピューロマジック","0","3","55","坂井瑠星","68.8","'1-1","34.1","1","1.3","444","-2","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","2","3","アンクルクロス","1","3","57","長岡禎仁","69.1","'5-2","34.1","3","7.7","466","-6","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","3","7","パッシングシャワー","1","3","57","西村淳也","69.7","'3-2","34.8","2","5.1","488","+12","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","4","6","セントキルダ","1","3","57","北村友一","70.0","'6-5","34.8","7","62.7","468","-4","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","5","1","ルージュレベッカ","0","3","55","古川吉洋","70.3","'8-7","34.9","6","30.6","448","-2","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","6","10","アイタカ","0","3","51","河原田菜","70.3","'6-7","35.0","4","11.2","414","0","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","7","5","アガシ","1","3","57","武豊","70.5","'2-2","35.6","5","22.2","496","+24","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","8","8","ハッピーサプライズ","1","3","57","松若風馬","70.6","'3-5","35.5","8","93.3","448","0","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","9","4","アナベルエクラ","0","3","55","岩田望来","71.3","'9-9","35.6","9","100.8","446","-4","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010106","10","9","プレパラシオン","0","3","55","川又賢治","71.3","'9-10","35.3","10","352.5","448","0","3歳1勝クラス","","","","1","1200","1","","0","08",""
"202408010107","1","7","ダンテバローズ","1","4","57","岩田望来","112.2","'2-2-2-2","37.3","1","2.5","516","+2","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","2","10","サンライズパスカル","1","4","57","藤岡康太","112.7","'1-1-1-1","37.9","4","7.7","542","+6","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","3","11","ネッケツシャチョウ","1","4","57","荻野琢真","112.7","'10-10-11-9","36.8","5","12.8","554","+18","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","4","1","ダノンフューチャー","1","5","58","川田将雅","113.3","'4-3-4-3","38.1","6","13.5","526","+20","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","5","3","シャンデルナゴル","1","4","57","ルメート","113.3","'4-5-7-7","37.9","10","70.3","484","0","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","6","2","ブライトホルン","1","5","58","武豊","113.7","'8-8-5-5","38.3","2","4.4","502","0","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","7","4","ダークモード","1","4","57","藤岡佑介","114.1","'9-9-8-8","38.5","7","14.7","494","+4","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","8","8","メジャークオリティ","1","5","57","小沢大仁","114.2","'2-3-3-3","39.1","8","15.6","492","+4","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","9","9","マルカブリッツ","1","4","55","田口貫太","114.7","'6-5-5-5","39.4","3","5.6","492","+10","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","10","5","セレクティオ","1","4","57","鮫島克駿","114.9","'6-5-8-9","39.3","9","34.4","482","-6","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010107","11","6","メイショウホーコン","1","5","57","泉谷楓真","115.7","'10-10-10-9","40.0","11","201.6","490","+6","4歳以上1勝クラス","","","","0","1800","1","","0","08",""
"202408010108","1","4","ジュンウィンダム","0","4","56","西村淳也","71.9","'8-8","36.3","4","6.5","494","+2","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","2","16","ディアサクセサー","1","4","58","武豊","72.0","'6-5","36.7","1","3.7","528","+4","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","3","9","リュウ","1","4","58","松山弘平","72.1","'5-2","36.9","3","6.0","526","+6","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","4","12","ベンダバリラビア","1","4","55","今村聖奈","72.2","'14-14","35.9","5","7.3","528","+6","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","5","1","ゼットノヴァ","1","5","58","幸英明","72.3","'7-7","36.8","2","3.7","444","+2","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","6","6","オカリナ","1","7","58","太宰啓介","72.4","'12-11","36.6","13","66.6","540","+6","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","7","13","ビップシュプリーム","0","5","54","田口貫太","72.5","'10-9","36.7","6","11.9","508","+4","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","8","11","タイキエクセロン","1","5","58","国分恭介","72.9","'8-9","37.2","7","20.4","506","+4","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","9","8","テンメジャーガール","0","5","56","菱田裕二","72.9","'14-14","36.5","15","135.6","502","+10","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","10","15","スカーレットジンク","1","6","58","藤岡康太","73.1","'13-12","37.1","10","55.2","476","0","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","11","2","ブラーヴ","1","4","55","川端海翼","73.2","'3-5","38.2","14","130.3","500","+10","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","12","10","フクノワカバ","0","4","53","鷲頭虎太","73.2","'3-2","38.3","12","61.1","458","+16","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","13","7","エクサープト","0","5","52","河原田菜","73.8","'1-1","39.2","11","61.0","492","+6","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","14","14","テイエムフェロー","1","5","58","田中健","74.5","'10-12","38.6","8","38.2","490","+8","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","15","5","ナツイロノオトメ","0","5","53","西塚洸二","74.6","'2-4","39.8","16","194.9","486","-14","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010108","16","3","ロードジャスティス","1","5","55","永島まな","75.0","'16-16","38.4","9","47.1","486","+24","4歳以上2勝クラス","","","","0","1200","1","","0","08",""
"202408010109","1","6","モズリッキー","1","5","58","松山弘平","83.5","'3-3","36.9","2","3.7","476","+4","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","2","1","サトノルフィアン","1","5","58","斎藤新","83.6","'5-4","36.8","3","5.3","522","+2","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","3","5","フォーチュンテラー","1","5","58","鮫島克駿","84.2","'10-10","36.7","5","12.8","484","+6","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","4","9","コパノパサディナ","1","4","57","岩田望来","84.2","'7-4","37.2","6","15.0","522","+6","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","5","2","メイショウヒューマ","1","6","58","藤岡康太","84.2","'8-7","36.9","9","32.4","506","+14","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","6","8","シアージスト","1","5","58","藤岡佑介","84.4","'1-1","38.1","4","7.2","568","0","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","7","10","ナムラフランク","1","5","58","ルメート","84.5","'2-2","38.0","8","18.6","498","-6","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","8","7","マイネルプロンプト","1","12","58","田口貫太","84.6","'11-10","37.1","12","238.0","486","+4","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","9","3","ヴァンデリオン","1","7","58","幸英明","85.0","'11-10","37.5","10","84.9","486","-10","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","10","4","ウインアキレウス","1","6","58","和田竜二","85.2","'8-7","37.9","11","110.7","510","+8","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","11","11","インヒズアイズ","0","4","55","坂井瑠星","86.1","'4-6","39.3","1","2.9","476","+4","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010109","12","12","ブレーヴジャッカル","1","6","58","浜中俊","86.2","'5-7","39.2","7","17.2","470","+14","門松ステークス(3勝)","","","","0","1400","1","","0","08",""
"202408010110","1","4","メイショウブレゲ","1","5","54","酒井学","185.3","'10-10-12-9","36.2","4","6.2","474","+10","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","2","13","ウインルーティン","1","4","52","角田大河","185.4","'5-7-7-6","36.6","3","5.5","472","0","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","3","2","メロディーレーン","0","8","52","幸英明","185.6","'8-8-7-6","36.7","7","23.5","358","0","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","4","9","ジャンカズマ","1","6","54","小沢大仁","185.7","'1-1-1-1","37.4","10","53.2","492","-6","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","5","7","ワンダフルタウン","1","6","57","藤岡康太","185.8","'10-10-11-9","36.7","9","45.8","476","+2","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","6","8","プリュムドール","0","6","54","岩田康誠","185.9","'13-13-13-12","36.5","1","2.7","482","+4","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","7","3","アスティ","1","8","50","松若風馬","186.0","'5-5-4-4","37.3","13","136.9","428","+8","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","8","10","ディナースタ","1","5","56","藤岡佑介","186.1","'4-4-4-3","37.5","2","4.8","478","+2","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","9","11","セファーラジエル","1","6","56","ルメート","186.1","'10-10-7-8","37.2","5","9.5","524","-4","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","10","6","アップデート","1","5","52","和田竜二","186.3","'3-3-3-4","37.7","6","11.4","508","+2","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","11","1","ビジン","0","5","53","岩田望来","187.6","'2-2-2-2","39.2","8","31.4","466","+6","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","12","5","フォワードアゲン","1","7","54","西村淳也","187.9","'5-5-6-9","38.9","11","60.3","436","-2","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010110","13","12","ボスジラ","1","8","57","吉田隼人","189.0","'8-8-7-13","39.5","12","84.0","522","+18","万葉ステークス(OP)","","","","1","3000","1","","1","08",""
"202408010111","1","2","コレペティトール","1","4","54","岩田康誠","93.8","'7-6","35.3","8","16.5","480","-2","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","2","11","セッション","1","4","55","坂井瑠星","93.9","'2-2","36.4","3","6.2","514","-6","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","3","4","トゥードジボン","1","5","55","藤岡佑介","93.9","'3-3","35.9","1","5.4","488","+2","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","4","18","アヴェラーレ","0","6","56","ルメート","94.1","'9-9","35.6","6","10.5","448","+2","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","5","17","フリームファクシ","1","4","56","川田将雅","94.2","'7-6","35.8","5","8.9","512","+4","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","6","1","メイショウシンタケ","1","6","57","浜中俊","94.4","'12-10","35.7","7","11.5","478","+10","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","7","7","タイムトゥヘヴン","1","6","57","幸英明","94.5","'13-10","35.7","13","56.2","490","+2","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","8","5","ダノンタッチダウン","1","4","56","北村友一","94.6","'4-4","36.4","10","18.5","546","0","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","9","3","ルプリュフォール","1","8","57","秋山真一","94.8","'18-18","35.5","17","134.4","502","0","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","10","10","アンドヴァラナウト","0","6","55.5","武豊","94.8","'16-17","35.7","9","18.0","464","+12","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","11","14","アルナシーム","1","5","57","鮫島克駿","94.8","'13-10","36.0","2","5.8","446","+6","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","12","8","サヴァ","1","6","56","松若風馬","94.9","'9-10","36.2","18","163.0","540","+10","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","13","9","セルバーグ","1","5","57","松山弘平","95.0","'6-6","36.7","11","20.6","440","+4","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","14","15","ドーブネ","1","5","58.5","吉田隼人","95.1","'4-4","37.0","4","7.4","482","+10","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","15","12","ビューティフルデイ","0","6","55","西村淳也","95.2","'9-10","36.5","14","81.9","450","-4","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","16","13","マテンロウオリオン","1","5","58","太宰啓介","95.4","'16-15","36.3","12","31.1","488","+8","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","17","6","シャイニーロック","1","8","57","酒井学","95.5","'13-15","36.6","15","118.6","510","+2","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010111","18","16","ドルチェモア","1","4","56","団野大成","95.7","'1-1","39.0","16","125.9","474","-2","第62回スポニチ賞京都金杯(GIII)","","","","1","1600","1","","1","08",""
"202408010112","1","1","アスクオンディープ","1","5","55","西塚洸二","107.3","'1-1","35.9","8","21.4","494","+2","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","2","2","ルクスビッグスター","1","4","57","岩田望来","107.5","'7-6","35.5","4","11.5","474","-2","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","3","5","ティムール","1","4","57","鮫島克駿","107.5","'10-8","35.2","2","4.0","460","-4","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","4","15","ノーブルライジング","1","4","57","国分恭介","107.9","'17-11","35.1","9","28.5","508","+22","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","5","6","ヴィトーリア","1","6","58","富田暁","107.9","'14-11","35.3","14","86.5","444","-6","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","6","10","トリオンファルマン","0","4","54","角田大和","107.9","'14-16","35.3","12","53.8","426","0","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","7","12","アンテロース","1","4","57","吉田隼人","108.2","'2-2","36.8","7","21.1","450","+4","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","8","4","ロードマンハイム","1","4","57","モリス","108.2","'5-4","36.5","5","15.2","508","-6","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","9","9","ワンダイレクト","1","4","57","武豊","108.6","'16-11","35.9","3","4.1","450","+8","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","10","3","ジーニアスバローズ","1","4","57","菱田裕二","108.7","'6-6","36.8","6","19.0","468","+6","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","11","8","コナブラック","1","5","58","ルメート","109.2","'10-11","36.8","13","72.1","522","+4","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","12","11","マグマオーシャン","1","5","58","松山弘平","109.3","'13-16","36.7","16","149.7","506","0","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","13","13","シルヴァーデューク","1","4","57","川田将雅","109.4","'2-3","37.9","1","3.2","458","0","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","14","7","フォーサイドナイン","1","4","57","団野大成","109.6","'7-8","37.5","17","270.0","464","0","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","15","16","ニホンピロアリー","0","4","53","田口貫太","109.8","'7-8","37.7","15","144.8","438","+24","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","16","17","アルファヒディ","1","5","58","西村淳也","109.8","'10-11","37.4","11","47.1","494","+4","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202408010112","17","14","マテンロウボンド","1","5","58","藤岡佑介","110.5","'2-4","38.9","10","31.9","504","+20","4歳以上1勝クラス","","","","1","1800","1","","0","08",""
"202409010101","1","11","ポマール","0","3","55","ムルザバ","85.9","'2-2","37.8","3","5.5","442","+2","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","2","4","ジョウゲンノツキ","0","3","55","松若風馬","85.9","'3-3","37.6","5","7.1","438","+2","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","3","5","シノノメ","0","3","54","角田大和","85.9","'7-6","37.4","8","57.4","444","0","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","4","6","エンジェルスノー","0","3","55","幸英明","86.3","'1-1","38.3","7","40.3","466","-2","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","5","7","フォーレ","0","3","55","岩田望来","87.4","'7-6","38.8","6","13.1","416","0","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","6","12","エブライト","0","3","55","西村淳也","87.5","'3-3","39.2","1","3.2","474","+4","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","7","2","ワンダーセイレーン","0","3","52","今村聖奈","88.3","'3-5","40.0","10","77.0","466","-8","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","8","9","ゴールデンチップス","0","3","55","松山弘平","89.1","'10-10","40.0","4","6.0","510","+2","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","9","1","ウィンカラー","0","3","55","古川吉洋","89.2","'16-15","39.2","12","91.2","458","-2","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","10","10","バイアスペクター","0","3","55","国分優作","89.5","'9-9","40.6","13","140.4","424","-2","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","11","15","アジアノハナ","0","3","55","酒井学","89.8","'6-6","41.3","2","3.8","478","0","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","12","3","レモンスフレ","0","3","55","水口優也","90.0","'13-13","40.5","9","59.7","420","-4","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","13","8","リーゼントキャロル","0","3","51","古川奈穂","90.6","'10-11","41.5","11","81.4","444","+8","3歳未勝利","","","","0","1400","1","","0","09",""
"202409010101","14","14","テイエムライオジン","0","3","55","鮫島良太","91.9","'14-16","41.8","16","217.1","436","0","3歳未勝利","","","","0","1400","1","","0","09",""
